;id;title;authors;identifier;publisher;img_url;creator_id;identifier_type
148;165;Band of Brigands: The First Men in Tanks;Christy Campbell;7214596;Harper Perennial;http://ecx.images-amazon.com/images/I/51dgMbkBC5L._SL500_AA300_.jpg;1;ASIN
149;166;The Good Soldier: The Biography of Douglas Haig;Gary Mead;9,78184E+12;Atlantic Books;pic.jpg;1;ASIN
150;167;The Mons Myth: A Reassessment of the Battle;Terence Zuber;752452479;The History Press Ltd;http://ecx.images-amazon.com/images/I/51kuDIpEqKL._SL500_AA300_.jpg;1;ASIN
151;168;Underground Warfare 1914-1918;Simon Jones;1844159620;Pen & Sword Military;http://ecx.images-amazon.com/images/I/513B14Sp7UL._SL500_AA300_.jpg;1;ASIN
152;169;An Airman's Outings with the RFC June-December 1916;Alan Bott;947898301;Greenhill Books;http://ecx.images-amazon.com/images/I/41oW8VFvLSL._SL500_AA300_.jpg;1;ASIN
153;170;British Submarines in the Great War;Edwyn Gray;850527767;Pen & Sword Books Ltd;pic.jpg;1;ASIN
154;171;Boesinghe (Battleground Europe);Stephen McGreal;1848840462;Pen & Sword;http://ecx.images-amazon.com/images/I/51pqG6pY6fL._SL500_AA300_.jpg;1;ASIN
155;172;Passchendaele: The Untold Story;Robin Prior, Trevor Wilson;300093071;Yale University Press;http://ecx.images-amazon.com/images/I/51bauUXZyYL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
156;173;Vimy;Pierre Berton;9,78085E+12;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51KR3ZQ1QZL._SL500_AA300_.jpg;1;ASIN
157;174;Chronicles of 55 Squadron R.F.C. R.A.F.;Leonard Miller;1843429888;Naval and Military Press;pic.jpg;1;ASIN
158;175;The Kensington Battalion: Never Lost a Yard of Trench;G.I.S Inglis;9,78185E+12;Pen & Sword Military;pic.jpg;1;ASIN
159;176;British Battalions on the Western Front, 1915;Ray Westlake;850527686;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/5180CHNBM5L._SL500_AA300_.jpg;1;ASIN
160;177;Forgotten Soldiers of the first world war;David R Woodward;9,78075E+12;NPI Media Group;pic.jpg;1;ASIN
161;178;25 April 1915: The Day the Anzac Legend was Born;David W. Cameron;1741149800;ORION;http://ecx.images-amazon.com/images/I/51IgOTcsohL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
162;179;No Better Death: The Great War Diaries and Letters of William G. Malone;W. G. Malone;9,78079E+12;Reed Books;pic.jpg;1;ASIN
163;180;Reconsidering Gallipoli;Jenny Macleod;9,78072E+12;Manchester University Press;pic.jpg;1;ASIN
164;181;Haig: Master of the Field;Tavish Davidson;9,78185E+12;Pen & Sword Military;pic.jpg;1;ASIN
165;182;The Great War;Correlli Barnett;9,78056E+12;BBC Books;pic.jpg;1;ASIN
166;183;The Great War;Les Carlyon;1405037997;Pan Macmillan Australia Pty;http://www.smh.com.au/ffximage/2006/11/13/GW_061113094154226_wideweb__300x442.jpg;1;ASIN
167;185;Anzac - The Landing: Gallipoli (Battleground Europe);Stephen Chambers;1844157229;Pen & Sword Battleground;pic.jpg;1;ASIN
168;186;Ours': The Jersey Pals in the First World War;Ian Ronayne;9,78075E+12;The History Press Ltd;pic.jpg;1;ASIN
169;187;A Lack of Offensive Spirit?: The 46th (North Midland) Division at Gommecourt, 1st July 1916;Alan MacDonald;955811902;Iona Books;http://ecx.images-amazon.com/images/I/41a9z5%2B%2BdFL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
170;188;A Soldier's Life: General Sir Ian Hamilton 1853 to 1947;John Lee;333734440;Macmillan;http://ecx.images-amazon.com/images/I/51WZA12PGKL._SL500_AA300_.jpg;1;ASIN
171;189;Julian Grenfell, Soldier and Poet: Letters and Diaries, 1910-1915;Kate Thompson;9,78095E+12;Hertfordshire Record Society;pic.jpg;1;ASIN
172;190;Artillery's Astrologers: A History of British Survey and Mapping on the Western Front, 1914-18;Peter Chasseaud;951208020;Map Books;pic.jpg;1;ASIN
173;191;Private Memorials of the Great War on the Western Front;Barrie Thorpe;9,78095E+12;Wholesaler Uniques from Gardners;pic.jpg;1;ASIN
174;192;Shrapnel and Whizzbangs: A Tommy in the Trenches 1914-18;Jeremy Mitchell;9,78184E+12;Memoir Club;pic.jpg;1;ASIN
175;193;Somme 1916 - A Battlefield Companion;Gerald Gliddon;9,78075E+12;The History Press Ltd;pic.jpg;1;ASIN
176;194;The Day we won the War - Turning Point at Amiens 8 August 1918;Charles Messenger;9,78075E+12;Phoenix;pic.jpg;1;ASIN
177;195;Gallipoli 1915;Tim Travers;9,78075E+12;Tempus Pub Ltd;http://ecx.images-amazon.com/images/I/51Cfm166oJL._SL500_AA300_.jpg;7;ASIN
178;196;The Somme (Pan Grand Strategy);Anthony Farrar-Hockley;9,78033E+12;Pan Books;pic.jpg;1;ASIN
179;197;Major and Mrs. Holt's Concise Guide to the Western Front - South: The First Battle of the Marne, the Aisne 1914, Verdun, the Somme 1916;Tonie Holt, Valmai Holt;9,78184E+12;Leo Cooper Ltd;pic.jpg;1;ASIN
180;198;Major and Mrs.Holt's Battlefield Guide to Ypres Salient (Major & Mrs Holt's Battlefield Guide);Tonie Holt, Valmai Holt;9,78085E+12;Pen & Sword Books Ltd;pic.jpg;1;ASIN
181;199;"Major and Mrs Holt's Pocket Battlefield Guide to the Somme 1916/1918: ""The Big Push"": 1 July-17 November 1916; The Kaiser's Offensive: 21 March-25 April 1918; American/Canadian/French Sectors 1918";Tonie Holt, Valmai Holt;9,78184E+12;pen & Sword Books Ltd;pic.jpg;1;ASIN
182;200;Major and Mrs Holt's Battlefield Guide to the Somme;Tonie Holt, Valmai Holt;9,78085E+12;Pen & Sword Books Ltd;pic.jpg;1;ASIN
183;201;Major and Mrs. Holt's Concise Guide to the Western Front - North (Holts Battlefield Guides);Tonie Holt, Valmai Holt;9,78085E+12;Pen & Sword Books Ltd;pic.jpg;1;ASIN
184;202;Their Name Liveth for Evermore: The Great War Roll of Honour for Leicestershire and Rutland;Michael Richard Peter Doyle;9,78096E+12;Michael Doyle;pic.jpg;1;ASIN
185;203;With Our Backs to the Wall: Victory and Defeat in 1918;David Stevenson;9,78067E+12; Belknap Press of Harvard University Press (September 19, 2011);x.jpg;26;ASIN
186;204;De visie van de vijand. Wereldoorlog I door de ogen van Duitse fotografen;D'haeseleer Peter;978 90 5826 737 5;Davidsfonds;http://www.davidsfonds.be/edition/photos/big/Devisievandevijand.jpg;26;ASIN
187;205;De Eerste Wereldoorlog;Luc De Vos;9,78906E+12;Davidsfonds (1996);x.jpg;26;ASIN
188;206;The Great World War 1914-1945: Lighting Strikes Twice;Peter Liddle, Ian Whitehead, John Bourne;7116179;HarperCollins (UK) (May 2002);http://ecx.images-amazon.com/images/I/51PC41W5ZTL._SS500_.jpg;26;ASIN
189;208;The Eastern Front, 1914-1920: From Tannenberg to the Russo-Polish War;Michael S. Neiberg;1906626006;Amber ;http://ecx.images-amazon.com/images/I/51mY7ADRUGL._SS500_.jpg;7;ASIN
190;210;French Poilu 1914–18;Ian Sumner;9,78185E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781846033322-th2.jpg;7;ASIN
191;211;British Tommy 1914–18;Martin Pegler;9,78186E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781855325418-th2.jpg;7;ASIN
192;212;German Stormtrooper 1914–18;Ian Drury;9,78186E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781855323728-th2.jpg;7;ASIN
193;213;ANZAC Infantryman 1914–15;Ian Sumner;9,78185E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781849083287-th2.jpg;7;ASIN
194;214;Gallipoli 1915: Frontal Assault on Turkey;Philip Haythornthwaite;9,78186E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781855321113-th2.jpg;7;ASIN
195;215;Mons, 1914 (Osprey Military Campaign);David Lomas;1855325519;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781855325517-th2.jpg;7;ASIN
196;216;Fortifications of the Western Front 1914–18;Paddy Griffith;9,78184E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781841767604-th2.jpg;7;ASIN
197;217;Ottoman Infantryman 1914–18;David Nicolle;9,78185E+12;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781846035067-th2.jpg;7;ASIN
198;218;The Guns of August;Barbara Tuchman;345476093;Random House;http://s.s-bol.com/imgbase0/imagebase/regular/FC/9/7/2/7/1001004002247279.jpg;7;ASIN
199;219;The Zimmermann Telegram;Barbara Tuchman;345324250;Random House;http://ecx.images-amazon.com/images/I/51gh-LC-IYL._SL160_.jpg;7;ASIN
200;220;A World Undone: The Story of the Great War, 1914 to 1918;G. J. Meyer;9,78055E+12;Delacorte Press ;http://ecx.images-amazon.com/images/I/51RUPCkUHAL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
201;221;Good-Bye to All That;Robert Graves;385093306;Random House;http://ecx.images-amazon.com/images/I/51Ez9RVRQHL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
202;222;Undertones of War;Edmund Blunden;9,78023E+12;Chicago Press;http://ecx.images-amazon.com/images/I/412GGoNB7dL._SL500_AA300_.jpg;7;ASIN
203;223;The Battle for Flanders: German defeat on the Lys 1918;Chris Baker;1848842988;Pen & Sword Military;http://profile.ak.fbcdn.net/hprofile-ak-snc4/187950_199113120108497_8304166_n.jpg;7;ASIN
204;225;Somme Mud;E.P.F. Lynch;553819135;Bantam Press UK;http://www.bruna.nl/is-bin/intershop.static/WFS/Bruna-B2C-Site/Bruna-B2C/nl_NL//detail/1/3/7/9780553819137.jpg;7;ASIN
205;226;Back to the Front: An Accidental Historian Walks the Trenches of World War I;Stephen O'Shea;1861051492;Harper Perennial;http://ecx.images-amazon.com/images/I/51Z35Z5J5AL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
206;227;A Long Long Way;Sebastian Barry;571218016;Penguin;http://ecx.images-amazon.com/images/I/51BVMRZKF1L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
207;228;Birdsong;Sebastian Faulks;99387913;Random House;http://ecx.images-amazon.com/images/I/41d09d52PBL._SL500_AA300_.jpg;7;ASIN
208;229;Regeneration;Pat Barker;141030933;Plume;http://img2.imagesbn.com/images/13920000/13922585.JPG;7;ASIN
209;230;The Eye in the Door;Pat Barker;978-0452272729;Plume;http://ecx.images-amazon.com/images/I/41I9RitWy5L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
210;231;The Ghost Road;Pat Barker;978-0452276727;Plume;http://ecx.images-amazon.com/images/I/41D69A8NSKL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
211;232;Memoirs of an Infantry Officer;Siegfried Sassoon;978-1931313810;Simon Publications;http://i43.tower.com/images/mm100592750/memoirs-infantry-officer-siegfried-sassoon-paperback-cover-art.jpg;7;ASIN
212;234;World War One British Poets: Brooke, Owen, Sassoon, Rosenberg and Others;Candace Ward (Editor);486295680;Dover Publications;http://ecx.images-amazon.com/images/I/51H6HTFP47L._SL500_AA300_.jpg;7;ASIN
213;235;Messines 1917 (Campaign);Alexander Turner;1846038456;Osprey;http://www.ospreypublishing.com/images/books/covers/mainpageimages/9781846038457-th2.jpg;7;ASIN
214;236;Fromelles 1916: No Finer Courage the Loss of an English Village;Michael Senior;1848845375;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/3171.jpg;7;ASIN
215;237;Fromelles (Battleground Europe);Peter Pedersen;085052928X;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/590.jpg;7;ASIN
216;238;Villers Bretonneux;Peter Pedersen;1844150615;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1533.jpg;7;ASIN
217;239;Thiepval;Michael Stedman;1844153509;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1059.jpg;7;ASIN
218;240;The Western Front;Richard Holmes;056338493X;BBC Books;http://ecx.images-amazon.com/images/I/41DECQ9J0AL._SL500_AA300.jpg;7;ASIN
219;241;Bloody Victory: The Sacrifice on the Somme;William James Philpott;349120048;Abacus;http://ecx.images-amazon.com/images/I/51dFz-6lERL._SL500_AA300_.jpg;7;ASIN
220;242;The German Army at Cambrai;Jack Sheldon;1844159442;Pen & Sword ;http://ecx.images-amazon.com/images/I/51BbSq6CVdL._SL500_AA300.jpg;7;ASIN
221;243;Scorched Earth: The Germans on the Somme 1914-18;Irina Renz, Gerd Krumeich, Gerhard Hirschfeld;1844159736;Pen & Sword;http://ecx.images-amazon.com/images/I/51M655aUT9L._SL500_AA300_.jpg;7;ASIN
222;244;World War One: A Short History;Norman Stone;141031565;Basic Books;http://ecx.images-amazon.com/images/I/513trHM-riL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
223;245;The Pity of War;Niall Ferguson;140275231;Penguin;http://photo.goodreads.com/books/1171731134l/116866.jpg;7;ASIN
224;247;Brothers in War;Michael Walsh;91908841;Ebury Press;http://ecx.images-amazon.com/images/I/51opwsTxdlL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;7;ASIN
225;248;The Proud Tower: A Portrait of the World before the War, 1890-1914;Barbara Tuchman;345405013;Ballantine Books Inc.;http://ecx.images-amazon.com/images/I/51t8oY86riL._SL500_AA300_.jpg;7;ASIN
226;249;A Foreign Field;Ben Macintyre;6531717;HarperPress;http://ecx.images-amazon.com/images/I/513GYQSG97L._SL500_AA300_.jpg;1;ASIN
227;250;Enduring the Great War: Combat, Morale and Collapse in the German and British Armies, 1914-1918;Alexander Watson;521881013;Cambridge University Press;http://ecx.images-amazon.com/images/I/51M1bJr5txL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU02_SS75_.jpg;1;ASIN
228;251;Broken Men – Shell Shock, Treatment and Recovery in Britain, 1914-1930;Fiona Reid;144114885X;Continuum Publishing Corporation;http://ecx.images-amazon.com/images/I/51i-Dqpvx9L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
229;252;Shell Shock in France, 1914-1918: Based on a War Diary;Charles S. Myers;110767378X;Cambridge University Press;http://ecx.images-amazon.com/images/I/31IQVoE8rGL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
230;253;The War Walk: a Journey Along the Western Front;Nigel Jones;304366838;Cassell;http://www0.alibris-static.com/isbn/9780304366835.gif;7;ASIN
231;254;The Secret Battle: A Tragedy of the First World War;A.P. Herbert;1848325215;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1910.jpg;7;ASIN
232;256;No Man's Land: The Story of 1918;John Toland;041347710X;University of Nebraska Press;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/0/8/0/3/2/0803294514.gif;7;ASIN
233;257;The Last Of The Last;Claude Choules;1845967054;Mainstream Publishing;http://s.s-bol.com/imgbase0/imagebase/regular/FC/8/1/5/4/1001004011094518.jpg;7;ASIN
234;258;1918 The German Offensives (Images of War);John Sheen;1844156613;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1612.jpg;7;ASIN
235;259;1918. The Last Act;Barrie Pitt;9,78085E+12;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/468.jpg;7;ASIN
236;260;Krieg;Richard Heijster;9020965158;Lannoo;http://s.s-bol.com/imgbase0/imagebase/regular/FC/5/2/6/6/1001004002726625.jpg;7;ASIN
237;261;Journey to the Trenches;Joseph Cohen;860517969;Robson Books, London;http://www.ulovebooks.com/USERIMAGES/thumb_JOURNEYTOTHETRENCHES.JPG;7;ASIN
238;263;Gallipoli;Alan Moorehead;1845132394;Harper Perennial Modern Classics;http://ecx.images-amazon.com/images/I/51vA66n0hZL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
239;264;The Road to Verdun;Ian Ousby;224059904;Anchor;http://ecx.images-amazon.com/images/I/51ewesUItvL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
240;265;Attrition: War on the Western Front - 1916;Robin Neillands;1861053487;Robson Books;http://images.amazon.com/images/P/1861053487.01._SX140_SY225_SCLZZZZZZZ_.jpg;7;ASIN
241;266;The Great War Generals on the Western Front, 1914-18;Robin Neillands;1854879006;Robinson Publishing;http://ecx.images-amazon.com/images/I/514XAQMNSVL._SL500_AA300_.jpg;7;ASIN
242;267;The Little Field Marshal: A Life of Sir John French;Richard Holmes;297846140;Phoenix;http://ecx.images-amazon.com/images/I/51zlVZ5sbAL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;7;ASIN
243;268;Eye-Deep in Hell: Trench Warfare in World War I;John Ellis;141391081;The Johns Hopkins University Press ;http://ecx.images-amazon.com/images/I/516SB9JFEZL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
244;269;Gommecourt;Nigel Cave;850525616;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/2098.jpg;7;ASIN
245;270;Toward the Flame: A Memoir of World War I;Hervey Allen;978-0803259478;University of Nebraska Press ;http://ecx.images-amazon.com/images/I/51jyBRltkeL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
246;271;To Conquer Hell: The Meuse-Argonne, 1918 The Epic Battle That Ended the First World War [Paperback];Edward G. Lengel;978-0805089158;Holt Paperbacks;http://ecx.images-amazon.com/images/I/51Z5SbFiW3L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
247;272;America's Deadliest Battle: Meuse-Argonne, 1918;Robert H. Ferrell;978-0700614998;University Press of Kansas;http://ecx.images-amazon.com/images/I/51AHpSyqi7L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
248;273;Doughboy War: The American Expeditionary Force in World War I;James Hallas (Editor);978-0811734677;Stackpole Books;http://ecx.images-amazon.com/images/I/51F%2B7IsMEjL._SL500_AA300_.jpg;7;ASIN
249;274;Over There: The United States in the Great War, 1917-1918;Byron Farwell;978-0393320282;W. W. Norton & Company;http://ecx.images-amazon.com/images/I/41NE2BMC8NL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
250;275;Redan Ridge: Battleground - WW1 (Battleground Europe);Michael Renshaw;1844150550;Leo Cooper Ltd;http://ecx.images-amazon.com/images/I/51ic6DzB3TL._SL500_AA300_.jpg;1;ASIN
251;276;Beaumont Hamel (Battleground Europe);Nigel Cave;850523982;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/41VM8R31ZGL._SL500_AA300_.jpg;1;ASIN
252;277;Serre: Somme (Battleground Europe);Jack Horsfall;085052508X;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/412FSKD0XHL._SL500_AA300_.jpg;1;ASIN
253;278;La Boiselle: Somme (Battleground Europe);Michael Stedman;850525403;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/4123WXFDT8L._SL500_AA300_.jpg;1;ASIN
254;279;A Farewell To Arms;Ernest Hemingway;978-0684801469;Scribner;http://ecx.images-amazon.com/images/I/514omBy1BgL._SL500_AA300_.jpg;7;ASIN
255;280;The First World War in Africa;Hew Strachan;9,7802E+12;Oxford University Press;http://i43.tower.com/images/mm100853853/first-world-war-in-africa-hew-strachan-paperback-cover-art.jpg;7;ASIN
256;281;Maurice Braet: Het leven van een geniesoldaat tijdens WO I;Ivan Petrus Adriaenssens;9020995960;Lannoo;http://www.lannoo.com/Media/dbimages/covers/9789020995961.jpg;7;ASIN
257;282;Odon: Oorlogsdagboek van een IJzerfrontsoldaat;Ivan Petrus Adriaenssens;9020986198;Lannoo;http://www.lannoo.com/Media/dbimages/covers/9789020986198.jpg;7;ASIN
258;283;1914 De Duitsers komen!;Dirk Van Thuyne;9,78902E+12;Lannoo;http://www.ako.nl/data/producten/978902098/9789020988222/132x205/9789020988222_fcovr.jpg;7;ASIN
259;284;At Belleau Wood;Robert B. Asprey;1574410164;University of North Texas Press;http://i43.tower.com/images/mm100179900/belleau-wood-robert-b-asprey-paperback-cover-art.jpg;7;ASIN
260;285;Miracle at Belleau Wood: The Birth of the Modern U.S. Marine Corps;Alan Axelrod;978-0762761302;Lyons Press;http://ecx.images-amazon.com/images/I/51FnxtISaQL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;7;ASIN
